バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
CANNON BALLERS,Xperanza,HYBRID HARDCORE,aran,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,うさ☆かめ 大戦争！,プログレッシブ徒競走,ARM×狐夢想 feat. I've : 柚子乃 & RINA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,エディブルフラワーの独白,HARD FRENCH,OSTER project feat. 常盤ゆう,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,シムルグの目醒め,NATURE,BEMANI Sound Team "DJ TOTTO" feat.rionos,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,ナイトシティー・アヴァンチュール,歌謡ニューウェーブ,森永真由美,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,ハイ*ビスカス ft. Kanae Asaba,YANKEE CAR J TRANCE,Xceon,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2416,1127,162,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-11-14 12:49
CANNON BALLERS,バ→ビ→ブ→Bomb!,電波ソング,ヒゲドライバー join. 新菜まこ & 松平なな,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,バスルーム ロマンス,CLASSIC MOTIF,BEMANI Sound Team "Saori Watanabe",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,パラドキシカル・タイムリープトライアル(Short Ver.),AKIBA-POP,MOSAIC.WAV,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,ラストセンチュリーメランコリック,FUTURE J-POP,DJ Taku aka ☆Taku Takahashi (m-flo),0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,共犯へヴンズコード,ELEGANT SWING,D-Evoke（与那嶺雅人/小日向翔）,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2060,943,174,12,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-11-08 09:13
CANNON BALLERS,命の標本,STRANGE WORLD MUSIC,志方あきこ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,東京神話,ORBITALIC GABBER STEP,DJ TECHNORCH feat.宇宙★海月 vs BEMANI Sound Team "U1-ASAMi",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,神謳 -RESONANCE-,Hi-MYTH,SOUND HOLIC feat. Nana Takahashi Vs.GOD PHOENIX Prim,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,純真可憐デザイア,EMOTIONAL ROCK,BEMANI Sound Team "HuΣeR" feat.Fernweh,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
CANNON BALLERS,草原の王女-軌跡を辿って-,JOURNEY SCENE,劇団レコード,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,& Intelligence,MEGA MIX,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,50th Memorial Songs -Beginning Story-,ANNIVERSARY,BEMANI Sound Team,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,50th Memorial Songs -Flagship medley-,ANNIVERSARY,BEMANI Sound Team,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,50th Memorial Songs -The BEMANI History-,ANNIVERSARY,BEMANI Sound Team,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,50th Memorial Songs -二人の時 ～under the cherry blossoms～-,ANNIVERSARY,BEMANI Sound Team,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,A Tale Hidden In The Abyss,COMMENT OUT,BEMANI Sound Team "person09",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Afterimage d'automne,ASYMMETRY ART,BEMANI Sound Team "猫叉劇団",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,AGAiN,HARDCORE,DJ NAGAI,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Angels & Demons,DRUM & BASS,月代 彩,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,BLACK JACKAL,DANCE MUSIC,Akira Complex,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,BLOSSOM,BLOOM TRANCE,BEMANI Sound Team "TAG",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2353,1076,201,6,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-11-14 12:36
Rootage,Carmina,SYMPHONIC TRANCECORE,CANVAS feat. Quimar,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Carry Me Away,FUTURE CORE,lapix,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Catch Our Fire!,MARVELOUS CHEER,中島由貴,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,CODE:0,BIG BEAT,BEMANI Sound Team "HEXA",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,CoMAAAAAAA,UPLIFTING ETHNIC,Ryu☆,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,COSMIC CYBER,BIGCORE,BEMANI Sound Team "Captain Sonic",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Cranberry City ft. Luschel,GARAGE,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,dAuntl3ss,HARDER DANCE MUSIC,DJ Noriken,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,2915,1258,399,32,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-14 10:22
Rootage,Digital Skipper,HYBRID,BEMANI Sound Team "Expander",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Dr. Chemical & Killing Machine,INDUSTRIAL TECHNO,Hommarju,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Drastic Dramatic,8BARS,KING & Princess,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,DRUNK MONKY,MINIMAL,DJ ODDBALL,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Ember Lights,FUSION TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,EVANESCENT,PROGRESSIVE ROCK,SOUND HOLIC feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Garuda,JUKE/FOOTWORK,kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Geirskogul,CYBER DRUMSTEP,Maozon,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,GENE,TECHNO GRAFFITI,VINCENT GANATCH,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,GIGA THRASH,DUBSTEP,Blacklolita,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2546,1119,308,18,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-10-31 13:41
Rootage,Glory,EDM,kradness,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,GO OVER WITH GLARE -ROOTAGE 26-,HARDSTYLE,BEMANI Sound Team "L.E.D.-G",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,HARD BRAIN,HARD TECHNO,AJURIKA,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3204,1378,448,18,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-15 17:39
Rootage,HEISEI,ELECTRONIC RHAPSODY,BEMANI Sound Team "dj TAKA",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,ASSIST CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,HOT LIMIT,IIDX EDITION,Remixed by BEMANI Sound Team "HuΣeR feat.PON",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Hurry Hurry,RAVE SXXX,Masayoshi Iimori,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,IDC feat.REVERBEE (Mo'Cuts Ver),TECH-BREAKS,DJ Mass MAD Izm*,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,IDOL syndrome.,PSYCHEDELIC ROCK,RINA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,KILL EACH OTHER,PSYSTYLE,BEMANI Sound Team "L.E.D. VS. L.E.D.-G",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,L.F.O,UK HARDCORE,aran,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,LADYBIRD,GLITCH HOP,YUC'e,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Let me be your cure,ELECTRIC DANCE ROCK,Pizuya's Cell,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Lethal Weapon,RECKLESS HARDCORE,BEMANI Sound Team "HuΣeR",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Level One,Drumstep / DnB,Yamato,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Lift Us High,MELODIC TRANCE,BEMANI Sound Team "Sota Fujimori",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,LOST TECHNOLOGIE,TECHNO,かめりあ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Macho Monky,JUNGLE TERROR,kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Necroxis Girl,GLITCH DUBSTEP,BEMANI Sound Team "HuΣeR",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Next Tales 2 Oath (IIDX 20th Anniv "Ring" Theme),THEME SONG,Hommarju,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Night! Night! Night!,EURO DYNAMITE,MM,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2608,1175,258,20,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-01 10:18
Rootage,ONIGOROSHI,TOKYO STYLE SPEEDCORE,m1dy,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,OVER TIME,ELECTRO POP,空中分解feat.アンテナガール,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Painful Fate,DRUM'N'BASS,BEMANI Sound Team "猫叉Master",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Particle Arts,NEOTRANCE,Virtual Self,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Playing With Fire,SPEED RAVE,kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Please Welcome Mr.C,JAZZY HOLIC,C-Show,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Psycho Sheep Riddim,RIDDIM DUBSTEP,BEMANI Sound Team "SYUNN",0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Red. by Jack Trance,TECH-BREAKS,DJ Mass MAD Izm*,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,REPLAY,TECHNO,SLAKE,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,ROCK女 feat. 大山愛未， Ken,TRANCE,Y&Co.,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,ROZA DE ANDALUCIA,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,ruin of opals,IRIDESCENCE JAZZ ETUDE,上ノ瀬つかさ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,R∞tAge,NEO J-TEKNO,BEMANI Sound Team "HuΣeR+",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Serious?,FESTIVAL TRAP,KSUKE,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Sidechained Threats,ELECTRO,sanodg,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,ASSIST CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,SIGMA,HARDROCK,BEMANI Sound Team "Mutsuhiko Izumi",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Six String Proof,HARDROCK,BEMANI Sound Team "Yvya × Mutsuhiko Izumi",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,SPEED ROCKER,PSYCHEDELIC TRANCE ,AJURIKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Starry Night,HARDSTYLE,Massive New Krew feat.松平なな,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,Technicolour Dreams,HDM,DUNE & M-Project & GUHROOVY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,The Best of Both Worlds,EUROTRAPBEAT,☆Taku Takahashi (m-flo， block.fm),0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,THE DAY OF JUBILATIONS,HARD ELECTRIC POP,BEMANI Sound Team "S-C-U vs L.E.D.",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
Rootage,The Rebellion of Sequencer,DJENTCORE,DJ Myosuke,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 09:16
